transaction_id,transaction_date,customer_segment,items,basket_size
T02723,2026-11-07,Regular,Butter|Coffee|Pasta|Tomato Sauce,4
T02724,2026-12-08,Value,Bread|Cheese|Milk|Pasta|Tomato Sauce,5
T02725,2026-01-09,Value,Bread|Chicken|Pasta|Tomato Sauce,4
T02726,2026-02-10,Premium,Bread|Butter|Chicken|Tea,4
T02727,2026-03-11,Value,Eggs|Pasta|Tomato Sauce,3
T02728,2026-04-12,Regular,Bread|Butter|Milk,3
T02729,2026-05-13,Value,Chicken|Chips|Pasta,3
T02730,2026-06-14,Value,Bread|Butter|Milk,3
T02731,2026-07-15,Regular,Cheese|Chicken|Milk|Pasta|Tomato Sauce,5
T02732,2026-08-16,Premium,Bread|Butter|Coffee,3
T02733,2026-09-17,Value,Bread|Butter|Cereal|Eggs|Milk,5
T02734,2026-10-18,Regular,Butter|Cereal|Milk|Yogurt,4
T02735,2026-11-19,Regular,Biscuits|Cereal|Eggs|Milk|Yogurt,5
T02736,2026-12-20,Premium,Cereal|Chips|Milk,3
T02737,2026-01-21,Value,Bread|Butter|Chicken|Milk,4
T02738,2026-02-22,Premium,Bread|Butter|Milk|Tomato Sauce,4
T02739,2026-03-23,Regular,Cheese|Chicken|Milk|Pasta|Tomato Sauce,5
T02740,2026-04-24,Premium,Butter|Chicken|Chips|Pasta|Tomato Sauce,5
T02741,2026-05-25,Regular,Cereal|Milk|Yogurt,3
T02742,2026-06-26,Value,Bread|Cheese|Coffee|Pasta|Tea|Tomato Sauce,6
T02743,2026-07-27,Premium,Biscuits|Cheese|Coffee|Milk,4
T02744,2026-08-28,Regular,Biscuits|Bread|Coffee|Milk|Pasta,5
T02745,2026-09-01,Premium,Bread|Butter|Juice|Milk,4
T02746,2026-10-02,Regular,Bread|Butter,2
T02747,2026-11-03,Premium,Biscuits|Chicken|Coffee|Milk|Yogurt,5
T02748,2026-12-04,Regular,Biscuits|Bread|Butter|Coffee|Milk,5
T02749,2026-01-05,Value,Bread|Butter|Coffee|Pasta|Tomato Sauce,5
T02750,2026-02-06,Premium,Pasta|Tomato Sauce,2
T02751,2026-03-07,Regular,Chicken|Chips|Pasta,3
T02752,2026-04-08,Value,Bread|Butter|Milk|Yogurt,4
T02753,2026-05-09,Regular,Biscuits|Coffee|Milk,3
T02754,2026-06-10,Regular,Biscuits|Bread|Butter|Milk,4
T02755,2026-07-11,Premium,Bread|Butter|Chicken|Milk,4
T02756,2026-08-12,Value,Biscuits|Coffee|Eggs|Milk,4
T02757,2026-09-13,Value,Bread|Cereal|Cheese|Chicken|Pasta|Tomato Sauce,6
T02758,2026-10-14,Regular,Cereal|Eggs|Milk|Yogurt,4
T02759,2026-11-15,Value,Biscuits|Milk|Pasta|Tomato Sauce,4
T02760,2026-12-16,Value,Biscuits|Cereal|Coffee|Milk|Yogurt,5
T02761,2026-01-17,Premium,Biscuits|Bread|Butter|Coffee,4
T02762,2026-02-18,Regular,Bread|Butter|Milk|Tea,4
T02763,2026-03-19,Premium,Bread|Butter|Milk,3
T02764,2026-04-20,Regular,Bread|Butter|Chips|Milk|Tea,5
T02765,2026-05-21,Premium,Cereal|Cheese|Pasta|Tomato Sauce,4
T02766,2026-06-22,Value,Bread|Butter|Milk,3
T02767,2026-07-23,Premium,Biscuits|Coffee|Milk,3
T02768,2026-08-24,Regular,Biscuits|Chicken|Coffee|Yogurt,4
T02769,2026-09-25,Premium,Biscuits|Coffee|Milk|Tomato Sauce,4
T02770,2026-10-26,Premium,Cereal|Milk,2
T02771,2026-11-27,Value,Bread|Butter|Cereal|Juice|Tea,5
T02772,2026-12-28,Regular,Biscuits|Bread|Butter|Chicken|Milk|Tea,6
T02773,2026-01-01,Value,Biscuits|Coffee|Milk,3
T02774,2026-02-02,Value,Cheese|Pasta|Tomato Sauce,3
T02775,2026-03-03,Premium,Biscuits|Pasta|Tomato Sauce,3
T02776,2026-04-04,Value,Biscuits|Coffee,2
T02777,2026-05-05,Value,Biscuits|Butter|Coffee,3
T02778,2026-06-06,Value,Biscuits|Butter|Coffee|Milk,4
T02779,2026-07-07,Regular,Biscuits|Cereal|Coffee|Milk|Yogurt,5
T02780,2026-08-08,Premium,Bread|Butter|Milk,3
T02781,2026-09-09,Regular,Bread|Butter|Milk,3
T02782,2026-10-10,Value,Bread|Butter|Cereal|Milk|Pasta|Tomato Sauce,6
T02783,2026-11-11,Regular,Butter|Cheese|Pasta|Tomato Sauce,4
T02784,2026-12-12,Value,Biscuits|Bread|Chicken|Coffee,4
T02785,2026-01-13,Premium,Cereal|Chips|Milk|Yogurt,4
T02786,2026-02-14,Value,Coffee|Milk|Pasta|Tomato Sauce|Yogurt,5
T02787,2026-03-15,Regular,Bread|Butter|Chips|Milk,4
T02788,2026-04-16,Premium,Biscuits|Cereal|Coffee|Milk,4
T02789,2026-05-17,Premium,Biscuits|Bread|Coffee|Milk|Yogurt,5
T02790,2026-06-18,Premium,Biscuits|Coffee|Milk,3
T02791,2026-07-19,Regular,Bread|Butter|Milk,3
T02792,2026-08-20,Premium,Bread|Butter,2
T02793,2026-09-21,Premium,Chips|Juice|Pasta|Tomato Sauce,4
T02794,2026-10-22,Premium,Biscuits|Coffee|Milk,3
T02795,2026-11-23,Premium,Bread|Cereal|Eggs|Milk|Yogurt,5
T02796,2026-12-24,Regular,Cheese|Pasta|Tomato Sauce,3
T02797,2026-01-25,Regular,Biscuits|Bread|Coffee|Milk|Yogurt,5
T02798,2026-02-26,Regular,Cheese|Juice|Pasta|Tomato Sauce,4
T02799,2026-03-27,Premium,Bread|Butter,2
T02800,2026-04-28,Value,Cereal|Milk|Yogurt,3
T02801,2026-05-01,Regular,Cheese|Pasta|Tea|Tomato Sauce,4
T02802,2026-06-02,Regular,Butter|Cereal|Milk|Yogurt,4
T02803,2026-07-03,Premium,Cereal|Milk|Yogurt,3
T02804,2026-08-04,Value,Butter|Cheese|Juice|Milk|Pasta|Tomato Sauce,6
T02805,2026-09-05,Premium,Bread|Cheese|Milk|Pasta|Tomato Sauce,5
T02806,2026-10-06,Value,Cheese|Pasta|Tomato Sauce,3
T02807,2026-11-07,Regular,Coffee|Pasta|Tomato Sauce,3
T02808,2026-12-08,Regular,Biscuits|Bread|Butter|Juice|Milk,5
T02809,2026-01-09,Premium,Cereal|Chicken|Milk|Yogurt,4
T02810,2026-02-10,Regular,Cheese|Eggs|Pasta|Tomato Sauce,4
T02811,2026-03-11,Value,Cheese|Milk|Pasta|Tomato Sauce,4
T02812,2026-04-12,Regular,Cheese|Pasta|Tomato Sauce,3
T02813,2026-05-13,Premium,Cereal|Chicken|Pasta,3
T02814,2026-06-14,Regular,Cereal|Eggs|Milk|Tomato Sauce,4
T02815,2026-07-15,Premium,Biscuits|Bread|Coffee|Milk,4
T02816,2026-08-16,Regular,Cheese|Milk|Pasta|Tomato Sauce,4
T02817,2026-09-17,Regular,Biscuits|Cereal|Milk|Yogurt,4
T02818,2026-10-18,Value,Biscuits|Coffee|Tomato Sauce,3
T02819,2026-11-19,Premium,Bread|Butter|Chicken|Eggs|Milk|Tomato Sauce,6
T02820,2026-12-20,Premium,Biscuits|Butter|Chips|Coffee,4
T02821,2026-01-21,Premium,Biscuits|Bread|Coffee|Milk,4
T02822,2026-02-22,Regular,Bread|Butter|Chicken|Milk,4
T02823,2026-03-23,Premium,Bread|Butter|Chicken,3
T02824,2026-04-24,Value,Cheese|Chicken|Eggs|Pasta,4
T02825,2026-05-25,Value,Bread|Butter|Eggs|Pasta,4
T02826,2026-06-26,Value,Bread|Butter|Milk,3
T02827,2026-07-27,Value,Biscuits|Coffee|Tea,3
T02828,2026-08-28,Value,Bread|Butter|Chicken|Milk,4
T02829,2026-09-01,Value,Chicken|Pasta|Tomato Sauce,3
T02830,2026-10-02,Premium,Bread|Butter|Milk,3
T02831,2026-11-03,Premium,Bread|Butter|Chips|Coffee|Eggs|Milk,6
T02832,2026-12-04,Premium,Cereal|Milk,2
T02833,2026-01-05,Regular,Biscuits|Bread|Butter|Chips|Milk,5
T02834,2026-02-06,Regular,Bread|Butter|Eggs|Milk|Pasta,5
T02835,2026-03-07,Regular,Bread|Butter,2
T02836,2026-04-08,Regular,Biscuits|Coffee|Milk,3
T02837,2026-05-09,Regular,Butter|Cheese|Milk|Pasta|Tomato Sauce,5
T02838,2026-06-10,Value,Cheese|Pasta|Tomato Sauce,3
T02839,2026-07-11,Premium,Biscuits|Coffee|Juice|Milk|Tomato Sauce,5
T02840,2026-08-12,Value,Biscuits|Bread|Butter|Cheese,4
T02841,2026-09-13,Premium,Bread|Butter|Milk,3
T02842,2026-10-14,Regular,Biscuits|Coffee|Eggs|Milk,4
T02843,2026-11-15,Regular,Bread|Butter,2
T02844,2026-12-16,Value,Bread|Butter|Milk,3
T02845,2026-01-17,Regular,Biscuits|Cheese|Coffee,3
T02846,2026-02-18,Regular,Biscuits|Chicken|Coffee|Milk,4
T02847,2026-03-19,Value,Biscuits|Coffee|Milk,3
T02848,2026-04-20,Value,Bread|Butter|Eggs,3
T02849,2026-05-21,Regular,Bread|Chicken|Milk|Pasta|Tomato Sauce,5
T02850,2026-06-22,Premium,Juice|Pasta|Tomato Sauce|Yogurt,4
T02851,2026-07-23,Value,Bread|Cereal|Eggs|Milk,4
T02852,2026-08-24,Premium,Juice|Pasta|Tomato Sauce,3
T02853,2026-09-25,Regular,Bread|Butter|Chips|Milk,4
T02854,2026-10-26,Regular,Cereal|Milk,2
T02855,2026-11-27,Value,Biscuits|Coffee|Milk,3
T02856,2026-12-28,Regular,Bread|Butter|Cheese|Chips|Milk|Tea,6
T02857,2026-01-01,Premium,Biscuits|Cereal|Chips|Coffee,4
T02858,2026-02-02,Premium,Bread|Butter|Milk,3
T02859,2026-03-03,Premium,Cheese|Chicken|Pasta|Tomato Sauce,4
T02860,2026-04-04,Value,Bread|Butter|Eggs|Tea,4
T02861,2026-05-05,Regular,Biscuits|Cereal|Chicken|Coffee|Eggs|Milk|Yogurt,7
T02862,2026-06-06,Value,Cereal|Milk|Tomato Sauce,3
T02863,2026-07-07,Value,Butter|Cheese|Milk|Pasta|Tomato Sauce,5
T02864,2026-08-08,Regular,Chicken|Pasta,2
T02865,2026-09-09,Value,Bread|Butter|Cereal|Milk|Yogurt,5
T02866,2026-10-10,Premium,Chicken|Eggs|Milk|Pasta|Tomato Sauce,5
T02867,2026-11-11,Value,Biscuits|Coffee|Milk,3
T02868,2026-12-12,Premium,Biscuits|Coffee|Milk,3
T02869,2026-01-13,Premium,Biscuits|Butter|Coffee|Juice|Milk,5
T02870,2026-02-14,Regular,Biscuits|Coffee|Juice,3
T02871,2026-03-15,Premium,Cheese|Coffee|Pasta|Tomato Sauce|Yogurt,5
T02872,2026-04-16,Value,Bread|Butter|Eggs|Milk,4
T02873,2026-05-17,Value,Bread|Butter|Eggs|Milk,4
T02874,2026-06-18,Premium,Biscuits|Bread|Cereal|Coffee|Milk|Tea,6
T02875,2026-07-19,Regular,Biscuits|Coffee|Eggs|Milk|Pasta,5
T02876,2026-08-20,Regular,Bread|Butter|Cereal|Coffee,4
T02877,2026-09-21,Value,Biscuits|Coffee|Pasta,3
T02878,2026-10-22,Regular,Cheese|Milk|Pasta|Tomato Sauce,4
T02879,2026-11-23,Value,Biscuits|Coffee,2
T02880,2026-12-24,Premium,Cereal|Eggs|Juice|Milk,4
T02881,2026-01-25,Value,Biscuits|Bread|Butter|Cereal|Chips|Milk,6
T02882,2026-02-26,Premium,Bread|Butter|Pasta,3
T02883,2026-03-27,Premium,Bread|Cereal|Chicken|Eggs|Milk|Yogurt,6
T02884,2026-04-28,Regular,Bread|Butter|Cheese|Coffee|Milk,5
T02885,2026-05-01,Regular,Chicken|Milk|Pasta|Tomato Sauce|Yogurt,5
T02886,2026-06-02,Regular,Cheese|Pasta|Tomato Sauce,3
T02887,2026-07-03,Premium,Chicken|Pasta|Yogurt,3
T02888,2026-08-04,Regular,Bread|Butter,2
T02889,2026-09-05,Regular,Pasta|Tomato Sauce,2
T02890,2026-10-06,Value,Biscuits|Coffee,2
T02891,2026-11-07,Value,Coffee|Eggs|Pasta|Tea|Tomato Sauce,5
T02892,2026-12-08,Value,Bread|Butter|Eggs|Milk,4
T02893,2026-01-09,Value,Bread|Butter|Milk,3
T02894,2026-02-10,Regular,Bread|Butter|Milk,3
T02895,2026-03-11,Value,Pasta|Tomato Sauce,2
T02896,2026-04-12,Premium,Bread|Butter|Coffee|Juice,4
T02897,2026-05-13,Regular,Bread|Butter|Chicken|Chips|Eggs|Milk,6
T02898,2026-06-14,Premium,Milk|Pasta|Tomato Sauce,3
T02899,2026-07-15,Value,Bread|Butter|Cereal|Coffee|Milk|Yogurt,6
T02900,2026-08-16,Regular,Biscuits|Cereal|Coffee|Milk|Tomato Sauce,5
T02901,2026-09-17,Regular,Cereal|Eggs|Milk|Yogurt,4
T02902,2026-10-18,Regular,Biscuits|Cheese|Coffee,3
T02903,2026-11-19,Value,Chicken|Juice|Pasta,3
T02904,2026-12-20,Regular,Cheese|Milk|Pasta|Tomato Sauce,4
T02905,2026-01-21,Premium,Bread|Butter|Chicken|Milk|Yogurt,5
T02906,2026-02-22,Premium,Cheese|Coffee|Pasta|Tea|Tomato Sauce,5
T02907,2026-03-23,Value,Cheese|Eggs|Pasta|Tomato Sauce,4
T02908,2026-04-24,Premium,Biscuits|Coffee|Eggs|Milk,4
T02909,2026-05-25,Premium,Bread|Butter|Chips|Milk,4
T02910,2026-06-26,Value,Butter|Pasta|Tomato Sauce,3
T02911,2026-07-27,Premium,Biscuits|Bread|Butter|Milk,4
T02912,2026-08-28,Regular,Cereal|Eggs|Milk,3
T02913,2026-09-01,Regular,Bread|Butter|Eggs,3
T02914,2026-10-02,Value,Cereal|Milk|Yogurt,3
T02915,2026-11-03,Regular,Bread|Chicken|Pasta|Tomato Sauce,4
T02916,2026-12-04,Value,Cereal|Milk|Yogurt,3
T02917,2026-01-05,Regular,Bread|Cereal|Chicken|Coffee|Milk,5
T02918,2026-02-06,Value,Bread|Butter|Juice|Milk,4
T02919,2026-03-07,Regular,Biscuits|Bread|Coffee|Yogurt,4
T02920,2026-04-08,Value,Biscuits|Bread|Butter|Coffee|Eggs|Milk|Yogurt,7
T02921,2026-05-09,Premium,Cereal|Coffee|Milk|Yogurt,4
T02922,2026-06-10,Premium,Cheese|Chicken|Eggs|Pasta,4
T02923,2026-07-11,Premium,Biscuits|Bread|Coffee|Milk|Tea,5
T02924,2026-08-12,Regular,Biscuits|Coffee|Eggs|Milk,4
T02925,2026-09-13,Premium,Biscuits|Chips|Coffee|Juice|Milk|Yogurt,6
T02926,2026-10-14,Premium,Bread|Chicken|Pasta|Tomato Sauce,4
T02927,2026-11-15,Regular,Bread|Cheese|Pasta|Tomato Sauce,4
T02928,2026-12-16,Premium,Biscuits|Coffee,2
T02929,2026-01-17,Value,Pasta|Tomato Sauce,2
T02930,2026-02-18,Regular,Cheese|Juice|Pasta|Tomato Sauce,4
T02931,2026-03-19,Value,Butter|Cheese|Pasta|Tomato Sauce,4
T02932,2026-04-20,Value,Bread|Butter|Yogurt,3
T02933,2026-05-21,Premium,Biscuits|Bread|Butter|Cheese|Coffee|Pasta|Tomato Sauce,7
T02934,2026-06-22,Value,Cheese|Coffee|Milk|Pasta|Tomato Sauce|Yogurt,6
T02935,2026-07-23,Value,Bread|Butter|Milk,3
T02936,2026-08-24,Value,Bread|Butter|Chips|Juice|Milk|Tomato Sauce,6
T02937,2026-09-25,Premium,Butter|Chicken|Milk|Pasta|Tomato Sauce,5
T02938,2026-10-26,Value,Chicken|Coffee|Pasta|Tomato Sauce,4
T02939,2026-11-27,Regular,Cereal|Coffee|Milk,3
T02940,2026-12-28,Premium,Chicken|Pasta|Tea,3
T02941,2026-01-01,Value,Bread|Butter|Milk|Tea,4
T02942,2026-02-02,Regular,Cereal|Pasta|Tea|Tomato Sauce,4
T02943,2026-03-03,Regular,Pasta|Tomato Sauce,2
T02944,2026-04-04,Regular,Cereal|Chips|Milk|Yogurt,4
T02945,2026-05-05,Regular,Bread|Butter|Coffee|Juice|Milk,5
T02946,2026-06-06,Premium,Biscuits|Bread|Cheese|Chips|Juice|Pasta|Tomato Sauce,7
T02947,2026-07-07,Regular,Biscuits|Coffee|Milk,3
T02948,2026-08-08,Regular,Biscuits|Bread|Butter,3
T02949,2026-09-09,Regular,Butter|Cereal|Chips|Milk|Yogurt,5
T02950,2026-10-10,Value,Bread|Butter|Milk,3
T02951,2026-11-11,Value,Biscuits|Cheese|Coffee|Milk|Tea,5
T02952,2026-12-12,Value,Chicken|Coffee|Pasta|Tomato Sauce,4
T02953,2026-01-13,Value,Cereal|Milk,2
T02954,2026-02-14,Premium,Bread|Cereal|Coffee|Milk|Yogurt,5
T02955,2026-03-15,Value,Pasta|Tomato Sauce,2
T02956,2026-04-16,Value,Biscuits|Coffee|Milk,3
T02957,2026-05-17,Value,Biscuits|Bread|Butter|Coffee|Milk,5
T02958,2026-06-18,Regular,Biscuits|Butter|Cereal|Chicken|Coffee|Milk,6
T02959,2026-07-19,Regular,Butter|Cheese|Pasta|Tomato Sauce,4
T02960,2026-08-20,Regular,Biscuits|Bread|Cereal|Chips|Coffee,5
T02961,2026-09-21,Regular,Bread|Cheese|Chicken|Eggs|Pasta|Tomato Sauce|Yogurt,7
T02962,2026-10-22,Premium,Chicken|Pasta,2
T02963,2026-11-23,Premium,Bread|Butter|Milk,3
T02964,2026-12-24,Regular,Biscuits|Cheese|Chicken|Coffee|Tea|Yogurt,6
T02965,2026-01-25,Premium,Bread|Butter|Cheese,3
T02966,2026-02-26,Premium,Biscuits|Coffee|Milk,3
T02967,2026-03-27,Regular,Bread|Butter|Milk,3
T02968,2026-04-28,Regular,Cereal|Milk|Pasta|Tomato Sauce,4
T02969,2026-05-01,Value,Biscuits|Butter|Coffee,3
T02970,2026-06-02,Value,Bread|Butter|Milk,3
T02971,2026-07-03,Premium,Cereal|Coffee|Milk|Yogurt,4
T02972,2026-08-04,Premium,Biscuits|Coffee|Milk,3
T02973,2026-09-05,Regular,Biscuits|Chips|Coffee|Milk,4
T02974,2026-10-06,Value,Biscuits|Coffee|Milk,3
T02975,2026-11-07,Value,Cereal|Chicken|Coffee|Pasta,4
T02976,2026-12-08,Premium,Butter|Chicken|Eggs|Milk|Pasta|Tomato Sauce,6
T02977,2026-01-09,Value,Biscuits|Bread|Coffee|Eggs|Milk,5
T02978,2026-02-10,Value,Bread|Butter|Milk|Tomato Sauce,4
T02979,2026-03-11,Premium,Cereal|Milk|Pasta,3
T02980,2026-04-12,Premium,Bread|Butter|Milk,3
T02981,2026-05-13,Regular,Bread|Cereal|Juice|Milk|Pasta|Tomato Sauce,6
T02982,2026-06-14,Value,Biscuits|Coffee|Milk,3
T02983,2026-07-15,Regular,Biscuits|Bread|Butter,3
T02984,2026-08-16,Value,Juice|Pasta|Tomato Sauce,3
T02985,2026-09-17,Premium,Cereal|Milk|Pasta|Tomato Sauce,4
T02986,2026-10-18,Regular,Cheese|Eggs|Pasta|Tomato Sauce,4
T02987,2026-11-19,Regular,Biscuits|Coffee|Juice|Milk|Pasta|Yogurt,6
T02988,2026-12-20,Value,Butter|Pasta|Tea|Tomato Sauce,4
T02989,2026-01-21,Premium,Biscuits|Chips|Coffee,3
T02990,2026-02-22,Premium,Biscuits|Bread|Butter|Coffee|Milk,5
T02991,2026-03-23,Regular,Biscuits|Coffee|Milk,3
T02992,2026-04-24,Premium,Cereal|Milk,2
T02993,2026-05-25,Regular,Biscuits|Bread|Coffee|Eggs|Milk,5
T02994,2026-06-26,Premium,Butter|Cereal|Milk|Tomato Sauce|Yogurt,5
T02995,2026-07-27,Value,Biscuits|Coffee|Milk,3
T02996,2026-08-28,Regular,Biscuits|Coffee|Tea,3
T02997,2026-09-01,Regular,Bread|Butter|Eggs|Milk,4
T02998,2026-10-02,Regular,Bread|Cheese|Pasta|Tomato Sauce,4
T02999,2026-11-03,Premium,Cereal|Chicken|Milk,3
T03000,2026-12-04,Value,Butter|Chicken|Coffee|Pasta|Tomato Sauce,5
